unit_id,centroid_lat,centroid_lon,nearest_library,library_lat,library_lon,distance_km,time_min,method,village_name,district
67000340056,23.013070418626555,120.19700713718956,市圖總館（公園總館）,23.004016,120.212445,2.6323000000000003,5.491666666666666,osrm_driving,元美里,北區
67000340033,23.000749210672367,120.21091850011388,市圖總館（公園總館）,23.004016,120.212445,0.8877999999999999,1.785,osrm_driving,公園里,北區
67000340005,23.00658147076103,120.22872310805812,市圖總館（公園總館）,23.004016,120.212445,2.2471,4.711666666666667,osrm_driving,力行里,北區
67000340051,23.00023567657055,120.2050620278406,中西區圖書館,22.992069,120.203801,1.0732000000000002,2.4650000000000003,osrm_driving,北華里,北區
67000340046,23.015639837036947,120.2162643454084,市圖總館（公園總館）,23.004016,120.212445,1.6251,3.435,osrm_driving,北門里,北區
67000340045,23.008885075809168,120.22601731682462,市圖總館（公園總館）,23.004016,120.212445,1.7934,3.8466666666666662,osrm_driving,合興里,北區
67000340020,23.005377797391645,120.20245334052244,市圖總館（公園總館）,23.004016,120.212445,1.2872,2.85,osrm_driving,和順里,北區
67000340048,23.011420307400925,120.21496130571104,市圖總館（公園總館）,23.004016,120.212445,1.1789,2.713333333333334,osrm_driving,大光里,北區
67000340042,23.015357389733104,120.19134507357924,中西區圖書館,22.992069,120.203801,3.9289,6.375,osrm_driving,大和里,北區
67000340026,23.011313056595338,120.18334752091496,中西區圖書館,22.992069,120.203801,3.7532,6.833333333333333,osrm_driving,大港里,北區
67000340049,23.007369911851956,120.21281483898558,市圖總館（公園總館）,23.004016,120.212445,0.7109,2.475,osrm_driving,大興里,北區
67000340018,23.0087459671973,120.19038051180608,中西區圖書館,22.992069,120.203801,3.2869,6.008333333333334,osrm_driving,大豐里,北區
67000340047,23.009536211697657,120.2091010726421,市圖總館（公園總館）,23.004016,120.212445,0.918,2.4283333333333332,osrm_driving,小北里,北區
67000340024,23.020067878923495,120.20944207415856,市圖總館（公園總館）,23.004016,120.212445,2.3728,4.988333333333333,osrm_driving,成功里,北區
67000340040,23.009732023963757,120.20415568509424,市圖總館（公園總館）,23.004016,120.212445,1.4399000000000002,3.2916666666666665,osrm_driving,成德里,北區
67000340007,23.006416487149608,120.22198135306236,市圖總館（公園總館）,23.004016,120.212445,1.2649,2.57,osrm_driving,振興里,北區
67000340025,23.018250657141003,120.19661393395089,市圖總館（公園總館）,23.004016,120.212445,3.5424,7.066666666666666,osrm_driving,文元里,北區
67000340041,23.00780939247526,120.19666459751026,市圖總館（公園總館）,23.004016,120.212445,2.1804,5.386666666666667,osrm_driving,文成里,北區
67000340004,23.000754165452143,120.22768339947768,市圖總館（公園總館）,23.004016,120.212445,2.0019,3.4916666666666667,osrm_driving,東興里,北區
67000340023,23.01646093876912,120.2127286255794,市圖總館（公園總館）,23.004016,120.212445,1.6621,3.496666666666667,osrm_driving,正覺里,北區
67000340039,23.016357311603738,120.2203940255786,市圖總館（公園總館）,23.004016,120.212445,1.9097,4.115,osrm_driving,永祥里,北區
67000340053,23.01436249431856,120.20511634826454,市圖總館（公園總館）,23.004016,120.212445,1.7952,3.9033333333333338,osrm_driving,福德里,北區
67000340054,23.001887512560824,120.19960804082856,市圖總館（公園總館）,23.004016,120.212445,1.7341,3.431666666666666,osrm_driving,立人里,北區
67000340052,23.019264917981253,120.20364485879897,市圖總館（公園總館）,23.004016,120.212445,2.7483,5.6066666666666665,osrm_driving,華德里,北區
67000340043,23.007160636563643,120.18166090575288,安平區圖書館,22.994821,120.168056,2.9379,6.165,osrm_driving,賢北里,北區
67000340019,23.003962992596453,120.22666781668464,市圖總館（公園總館）,23.004016,120.212445,1.6655,3.5016666666666665,osrm_driving,重興里,北區
67000340044,23.00868906298774,120.21833368822108,市圖總館（公園總館）,23.004016,120.212445,1.3688,3.07,osrm_driving,長勝里,北區
67000340050,23.003810385750928,120.20749131695972,市圖總館（公園總館）,23.004016,120.212445,0.7541,1.87,osrm_driving,長興里,北區
67000340001,23.012607382512144,120.22209167724282,市圖總館（公園總館）,23.004016,120.212445,1.9541,4.008333333333334,osrm_driving,開元里,北區
67000340055,23.00458035556364,120.1974757726945,市圖總館（公園總館）,23.004016,120.212445,1.9023,3.8633333333333337,osrm_driving,雙安里,北區
67000170007,23.23172914898664,120.10797804632448,北門區圖書館,23.270354,120.124891,6.7225,7.944999999999999,osrm_driving,三光里,北門區
67000170001,23.28630616843378,120.11875538778364,北門區圖書館,23.270354,120.124891,4.779100000000001,12.251666666666669,osrm_driving,保吉里,北門區
67000170005,23.264825427212443,120.11355232125256,北門區圖書館,23.270354,120.124891,10.3216,9.203333333333337,osrm_driving,北門里,北門區
67000170011,23.245697234816628,120.10261811262907,北門區圖書館,23.270354,120.124891,4.769100000000001,10.243333333333334,osrm_driving,慈安里,北門區
67000170015,23.240140079344627,120.1308234202833,北門區圖書館,23.270354,120.124891,3.8638,4.3,osrm_driving,文山里,北門區
67000170013,23.275446341960095,120.11419692748174,北門區圖書館,23.270354,120.124891,1.2461,4.911666666666666,osrm_driving,永隆里,北門區
67000170009,23.26536345260464,120.1409391223649,北門區圖書館,23.270354,120.124891,2.0025999999999997,2.808333333333333,osrm_driving,玉港里,北門區
67000170014,23.288778525718445,120.13990858272928,北門區圖書館,23.270354,120.124891,3.0532,3.5516666666666667,osrm_driving,蚵寮里,北門區
67000170006,23.29510499609145,120.1654929081399,北門區圖書館,23.270354,120.124891,6.8184,9.455,osrm_driving,錦湖里,北門區
67000170002,23.31293468326421,120.1271020724362,北門區圖書館,23.270354,120.124891,6.760800000000001,11.215,osrm_driving,雙春里,北門區
